indicator_id,region_id,date,value
ZSFH,99999,2024-07-31,486230.16607676825
ZSFH,99999,2024-06-30,485893.210056432
ZSFH,99999,2024-05-31,484599.0912005967
ZSFH,99999,2024-04-30,481777.60866898793
ZSFH,99999,2024-03-31,480423.6510934189
ZSFH,99999,2024-02-29,480905.9421246092
ZSFH,99999,2024-01-31,484672.0577006749
ZSFH,99999,2023-12-31,488587.63954639016
ZSFH,99999,2023-11-30,491958.2255570332
ZSFH,99999,2023-10-31,495224.4301092234
ZSFH,99999,2023-09-30,498433.2751497268
ZSFH,99999,2023-08-31,501174.8538109067
ZSFH,99999,2023-07-31,502715.0687991131
ZSFH,99999,2023-06-30,502758.613643215
ZSFH,99999,2023-05-31,501228.2868563244
ZSFH,99999,2023-04-30,497868.1042159237
ZSFH,99999,2023-03-31,495594.52359815297
ZSFH,99999,2023-02-28,495549.7822153058
ZSFH,99999,2023-01-31,498757.37588268187
ZSFH,99999,2022-12-31,503342.2184025684
ZSFH,99999,2022-11-30,507501.7551105117
ZSFH,99999,2022-10-31,510835.1474527951
ZSFH,99999,2022-09-30,513380.9486893134
ZSFH,99999,2022-08-31,518232.0293883867
ZSFH,99999,2022-07-31,522947.2925549965
ZSFH,99999,2022-06-30,526630.1408192869
ZSFH,99999,2022-05-31,525008.3285239562
ZSFH,99999,2022-04-30,519919.3490646065
ZSFH,99999,2022-03-31,512486.66730968753
ZSFH,99999,2022-02-28,504891.5497354528
ZSFH,99999,2022-01-31,498711.3336038744
ZSFH,99999,2021-12-31,493328.3358121966
ZSFH,99999,2021-11-30,490111.5669998483
ZSFH,99999,2021-10-31,488355.4850138608
ZSFH,99999,2021-09-30,487689.7679202298
ZSFH,99999,2021-08-31,485395.69799265725
ZSFH,99999,2021-07-31,478259.84862568806
ZSFH,99999,2021-06-30,467958.7388217806
ZSFH,99999,2021-05-31,457437.9578552411
ZSFH,99999,2021-04-30,449649.2413654982
ZSFH,99999,2021-03-31,441231.6729769663
ZSFH,99999,2021-02-28,433091.3751064828
ZSFH,99999,2021-01-31,423957.11864830856
ZSFH,99999,2020-12-31,416402.5717211205
ZSFH,99999,2020-11-30,408253.2621488496
ZSFH,99999,2020-10-31,399809.76683251833
ZSFH,99999,2020-09-30,392269.1010180674
ZSFH,99999,2020-08-31,386366.540417752
ZSFH,99999,2020-07-31,384093.1454910802
ZSFH,99999,2020-06-30,382880.28671076806
ZSFH,99999,2020-05-31,381242.1734560796
ZSFH,99999,2020-04-30,377502.5125706601
ZSFH,99999,2020-03-31,372850.4041330099
ZSFH,99999,2020-02-29,370008.2076499296
ZSFH,99999,2020-01-31,368230.49436684913
ZSFH,99999,2019-12-31,367461.0895507746
ZSFH,99999,2019-11-30,364871.8415112449
ZSFH,99999,2019-10-31,362052.6387471022
ZSFH,99999,2019-09-30,359440.6978103357
ZSFH,99999,2019-08-31,358180.25806839607
ZSFH,99999,2019-07-31,356759.4900759133
ZSFH,99999,2019-06-30,354222.0323958551
ZSFH,99999,2019-05-31,350690.21839631844
ZSFH,99999,2019-04-30,346660.9679612565
ZSFH,99999,2019-03-31,343114.3845047581
ZSFH,99999,2019-02-28,339460.47014994256
ZSFH,99999,2019-01-31,336912.3607527397
ZSFH,99999,2018-12-31,334435.52450307645
ZSFH,99999,2018-11-30,332560.9460881918
ZSFH,99999,2018-10-31,330020.92680100846
ZSFH,99999,2018-09-30,328079.0622196857
ZSFH,99999,2018-08-31,324767.1382558395
ZSFH,99999,2018-07-31,321853.6456756392
ZSFH,99999,2018-06-30,318893.61348196754
ZSFH,99999,2018-05-31,317179.75566848204
ZSFH,99999,2018-04-30,314714.088800258
ZSFH,99999,2018-03-31,311151.8914558032
ZSFH,99999,2018-02-28,306864.2402004635
ZSFH,99999,2018-01-31,302170.0268169472
ZSFH,99999,2017-12-31,298136.0518075357
ZSFH,99999,2017-11-30,294750.9080657386
ZSFH,99999,2017-10-31,292046.907483348
ZSFH,99999,2017-09-30,290058.77848733804
ZSFH,99999,2017-08-31,286800.17552226025
ZSFH,99999,2017-07-31,283867.2226594551
ZSFH,99999,2017-06-30,280175.3801979199
ZSFH,99999,2017-05-31,278086.92553442763
ZSFH,99999,2017-04-30,276198.33814751817
ZSFH,99999,2017-03-31,275295.9088954383
ZSFH,99999,2017-02-28,275318.3877083843
ZSFH,99999,2017-01-31,275580.36367016303
ZSFH,99999,2016-12-31,275379.14872754744
ZSFH,99999,2016-11-30,273933.61120975186
ZSFH,99999,2016-10-31,272240.8591987332
ZSFH,99999,2016-09-30,270102.6983617441
ZSFH,99999,2016-08-31,268383.41550271056
ZSFH,99999,2016-07-31,266270.5868226622
ZSFH,99999,2016-06-30,264648.45206814
ZSFH,99999,2016-05-31,263287.7960257975
ZSFH,99999,2016-04-30,263656.9276115335
ZSFH,99999,2016-03-31,264205.310509621
ZSFH,99999,2016-02-29,264585.72105296183
ZSFH,99999,2016-01-31,264087.3100943016
ZSFH,99999,2015-12-31,263382.8717362646
ZSFH,99999,2015-11-30,261826.86106713905
ZSFH,99999,2015-10-31,259748.0172121386
ZSFH,99999,2015-09-30,257377.8721688882
ZSFH,99999,2015-08-31,255612.4206726741
ZSFH,99999,2015-07-31,253797.76835808108
ZSFH,99999,2015-06-30,251327.4662373917
ZSFH,99999,2015-05-31,248923.98790309916
ZSFH,99999,2015-04-30,246769.0918098669
ZSFH,99999,2015-03-31,245883.38178787965
ZSFH,99999,2015-02-28,245606.0664027085
ZSFH,99999,2015-01-31,245399.5462441421
ZSFH,99999,2014-12-31,243976.11296565787
ZSFH,99999,2014-11-30,241686.17189864247
ZSFH,99999,2014-10-31,239251.8792718585
ZSFH,99999,2014-09-30,238058.4976060286
ZSFH,99999,2014-08-31,237271.67859208936
ZSFH,99999,2014-07-31,237347.3423973109
ZSFH,99999,2014-06-30,236390.70957154175
ZSFH,99999,2014-05-31,235318.6850145801
ZSFH,99999,2014-04-30,233180.7873760237
ZSFH,99999,2014-03-31,231592.85577459968
ZSFH,99999,2014-02-28,230155.91785448967
ZSFH,99999,2014-01-31,228520.2928711028
ZSFH,99999,2013-12-31,226887.5142496471
ZSFH,99999,2013-11-30,225094.843788364
ZSFH,99999,2013-10-31,223620.98065365583
ZSFH,99999,2013-09-30,221301.3294300477
ZSFH,99999,2013-08-31,219279.8999501409
ZSFH,99999,2013-07-31,217043.0890685377
ZSFH,99999,2013-06-30,214907.05910824495
ZSFH,99999,2013-05-31,211413.97946789148
ZSFH,99999,2013-04-30,207183.94731368744
ZSFH,99999,2013-03-31,203468.5664940213
ZSFH,99999,2013-02-28,201020.05832671025
ZSFH,99999,2013-01-31,199454.7897091708
ZSFH,99999,2012-12-31,198407.16388125892
ZSFH,99999,2012-11-30,197050.7069078678
ZSFH,99999,2012-10-31,196290.06488123312
ZSFH,99999,2012-09-30,195467.71422661244
ZSFH,99999,2012-08-31,195285.7701515617
ZSFH,99999,2012-07-31,195152.5787182647
ZSFH,99999,2012-06-30,194795.08149348875
ZSFH,99999,2012-05-31,193880.25938396293
ZSFH,99999,2012-04-30,191926.0022741492
ZSFH,99999,2012-03-31,189664.0623522933
ZSFH,99999,2012-02-29,186505.58839961712
ZSFH,99999,2012-01-31,184548.61019825877
ZSFH,99999,2011-12-31,183354.6341984507
ZSFH,99999,2011-11-30,183789.6456118485
ZSFH,99999,2011-10-31,184550.3801355261
ZSFH,99999,2011-09-30,185109.2889539573
ZSFH,99999,2011-08-31,185566.09759803765
ZSFH,99999,2011-07-31,185609.7530682003
ZSFH,99999,2011-06-30,185772.5673374198
ZSFH,99999,2011-05-31,186175.42324517237
ZSFH,99999,2011-04-30,187523.6528620751
ZSFH,99999,2011-03-31,190314.6092655516
ZSFH,99999,2011-02-28,196575.08151899072
ZSFH,99999,2011-01-31,202038.31360164503
ZSFH,99999,2010-12-31,206245.9789923448
ZSFH,99999,2010-11-30,206490.202057646
ZSFH,99999,2010-10-31,207247.75102014584
ZSFH,99999,2010-09-30,208119.66380148032
ZSFH,99999,2010-08-31,209580.4649204462
ZSFH,99999,2010-07-31,210095.98589896693
ZSFH,99999,2010-06-30,210655.88805226304
ZSFH,99999,2010-05-31,210902.911126718
ZSFH,99999,2010-04-30,211531.94268868
ZSFH,99999,2010-03-31,212094.71001283056
ZSFH,99999,2010-02-28,213339.7054879944
ZSFH,99999,2010-01-31,214717.0928619491
ZSFH,99999,2009-12-31,215728.5725174132
ZSFH,99999,2009-11-30,215392.5493913932
ZSFH,99999,2009-10-31,214278.2274921716
ZSFH,99999,2009-09-30,211688.06420340328
ZSFH,99999,2009-08-31,210799.635147499
ZSFH,99999,2009-07-31,211231.2965800704
ZSFH,99999,2009-06-30,214179.82692025832
ZSFH,99999,2009-05-31,216414.15779833624
ZSFH,99999,2009-04-30,218268.8344681361
ZSFH,99999,2009-03-31,219321.8541560689
ZSFH,99999,2009-02-28,219786.2203699378
ZSFH,99999,2009-01-31,219979.6898592197
ZSFH,99999,2008-12-31,219776.0
ZSFH,99999,2008-11-30,220347.0
ZSFH,99999,2008-10-31,220771.0
ZSFH,99999,2008-09-30,221228.0
ZSFH,99999,2008-08-31,221310.0
ZSFH,99999,2008-07-31,221684.0
ZSFH,99999,2008-06-30,220484.0
ZSFH,99999,2008-05-31,221028.0
ZSFH,99999,2008-04-30,221053.0
ZSFH,99999,2008-03-31,222485.0
ZSFH,99999,2008-02-29,222009.0
ZSFH,99999,2008-01-31,220783.0
ZSFH,99999,2007-12-31,219191.0
ZSFH,99999,2007-11-30,217548.0
ZSFH,99999,2007-10-31,216690.0
ZSFH,99999,2007-09-30,218624.0
ZSFH,99999,2007-08-31,220110.0
ZSFH,99999,2007-07-31,219686.0
ZSFH,99999,2007-06-30,217035.0
ZSFH,99999,2007-05-31,213196.0
ZSFH,99999,2007-04-30,210060.0
ZSFH,99999,2007-03-31,205268.0
ZSFH,99999,2007-02-28,202023.0
ZSFH,99999,2007-01-31,200260.0
ZSFH,99999,2006-12-31,198535.0
ZSFH,99999,2006-11-30,197924.0
ZSFH,99999,2006-10-31,196573.0
ZSFH,99999,2006-09-30,193744.0
ZSFH,99999,2006-08-31,189865.0
ZSFH,99999,2006-07-31,187126.0
ZSFH,99999,2006-06-30,187415.0
ZSFH,99999,2006-05-31,188323.0
ZSFH,99999,2006-04-30,188989.0
ZSFH,99999,2006-03-31,188116.0
ZSFH,99999,2006-02-28,186794.0
ZSFH,99999,2006-01-31,184637.0
ZSFH,99999,2005-12-31,183392.0
ZSFH,99999,2005-11-30,181214.0
ZSFH,99999,2005-10-31,179215.0
ZSFH,99999,2005-09-30,177270.0
ZSFH,99999,2005-08-31,176223.0
ZSFH,99999,2005-07-31,174991.0
ZSFH,99999,2005-06-30,172571.0
ZSFH,99999,2005-05-31,169868.0
ZSFH,99999,2005-04-30,167105.0
ZSFH,99999,2005-03-31,165721.0
ZSFH,99999,2005-02-28,164998.0
ZSFH,99999,2005-01-31,164988.0
ZSFH,99998,2024-07-31,436128.1406120726
ZSFH,99998,2024-06-30,434891.6071810983
ZSFH,99998,2024-05-31,433581.136369928
ZSFH,99998,2024-04-30,431858.6021187352
ZSFH,99998,2024-03-31,430179.04557326017
ZSFH,99998,2024-02-29,430373.0915536393
ZSFH,99998,2024-01-31,432422.0582656955
ZSFH,99998,2023-12-31,434878.8355049212
ZSFH,99998,2023-11-30,435974.51355806016
ZSFH,99998,2023-10-31,436341.6260016646
ZSFH,99998,2023-09-30,437338.1416846742
ZSFH,99998,2023-08-31,438710.3588040695
ZSFH,99998,2023-07-31,439626.8051507594
ZSFH,99998,2023-06-30,440519.8465551494
ZSFH,99998,2023-05-31,440112.832792327
ZSFH,99998,2023-04-30,439609.34859736776
ZSFH,99998,2023-03-31,438261.5203243985
ZSFH,99998,2023-02-28,440239.6621329658
ZSFH,99998,2023-01-31,443303.5571495753
ZSFH,99998,2022-12-31,447205.6108407622
ZSFH,99998,2022-11-30,448165.54761239374
ZSFH,99998,2022-10-31,449682.5498645863
ZSFH,99998,2022-09-30,452633.23209694907
ZSFH,99998,2022-08-31,457700.5413884117
ZSFH,99998,2022-07-31,461729.9365719703
ZSFH,99998,2022-06-30,461581.0330857111
ZSFH,99998,2022-05-31,457105.5038094963
ZSFH,99998,2022-04-30,448901.47471817286
ZSFH,99998,2022-03-31,439767.1825806188
ZSFH,99998,2022-02-28,429630.4996439007
ZSFH,99998,2022-01-31,422709.9028143277
ZSFH,99998,2021-12-31,417694.6191669447
ZSFH,99998,2021-11-30,414058.4613482847
ZSFH,99998,2021-10-31,409388.7742831104
ZSFH,99998,2021-09-30,403840.44965784135
ZSFH,99998,2021-08-31,398784.03419524495
ZSFH,99998,2021-07-31,393342.0847645284
ZSFH,99998,2021-06-30,386989.3126842114
ZSFH,99998,2021-05-31,379909.74078116566
ZSFH,99998,2021-04-30,372026.3802929497
ZSFH,99998,2021-03-31,363834.4301272544
ZSFH,99998,2021-02-28,355716.61220580013
ZSFH,99998,2021-01-31,346876.9596534755
ZSFH,99998,2020-12-31,337354.4322503871
ZSFH,99998,2020-11-30,328302.43850807386
ZSFH,99998,2020-10-31,320552.79511156987
ZSFH,99998,2020-09-30,314720.7817678473
ZSFH,99998,2020-08-31,309114.0438954911
ZSFH,99998,2020-07-31,304611.3756322449
ZSFH,99998,2020-06-30,301526.81677788304
ZSFH,99998,2020-05-31,298335.6201810944
ZSFH,99998,2020-04-30,295608.3165690615
ZSFH,99998,2020-03-31,293734.2183602854
ZSFH,99998,2020-02-29,293653.0043493963
ZSFH,99998,2020-01-31,293354.8584318908
ZSFH,99998,2019-12-31,291888.17271000566
ZSFH,99998,2019-11-30,289654.57491893735
ZSFH,99998,2019-10-31,287538.8825254876
ZSFH,99998,2019-09-30,285847.15296229906
ZSFH,99998,2019-08-31,284845.58317941806
ZSFH,99998,2019-07-31,283829.67199949204
ZSFH,99998,2019-06-30,282819.7941605602
ZSFH,99998,2019-05-31,281501.36463191564
ZSFH,99998,2019-04-30,280136.7745176688
ZSFH,99998,2019-03-31,278935.21713250346
ZSFH,99998,2019-02-28,278919.50365357654
ZSFH,99998,2019-01-31,279418.7061153603
ZSFH,99998,2018-12-31,279064.66509138566
ZSFH,99998,2018-11-30,276814.4189186225
ZSFH,99998,2018-10-31,273969.1630170927
ZSFH,99998,2018-09-30,271504.01995899255
ZSFH,99998,2018-08-31,268265.5700081539
ZSFH,99998,2018-07-31,264962.9106992853
ZSFH,99998,2018-06-30,262384.400137146
ZSFH,99998,2018-05-31,260549.17346278025
ZSFH,99998,2018-04-30,258566.35005194927
ZSFH,99998,2018-03-31,256328.75580503148
ZSFH,99998,2018-02-28,254657.30345368377
ZSFH,99998,2018-01-31,253421.17938452485
ZSFH,99998,2017-12-31,251995.7008254144
ZSFH,99998,2017-11-30,250898.73873923067
ZSFH,99998,2017-10-31,250260.48319192196
ZSFH,99998,2017-09-30,249907.31110518935
ZSFH,99998,2017-08-31,249074.018363758
ZSFH,99998,2017-07-31,247864.8846070389
ZSFH,99998,2017-06-30,246587.83812747983
ZSFH,99998,2017-05-31,245052.01093627376
ZSFH,99998,2017-04-30,243995.9384987494
ZSFH,99998,2017-03-31,243262.5405597084
ZSFH,99998,2017-02-28,243509.4486257072
ZSFH,99998,2017-01-31,243465.86072284088
ZSFH,99998,2016-12-31,242985.2432637955
ZSFH,99998,2016-11-30,242085.00513823735
ZSFH,99998,2016-10-31,241247.3006621186
ZSFH,99998,2016-09-30,240394.45967478817
ZSFH,99998,2016-08-31,239915.4887501685
ZSFH,99998,2016-07-31,239048.6313576433
ZSFH,99998,2016-06-30,238087.05081667769
ZSFH,99998,2016-05-31,236896.4449174615
ZSFH,99998,2016-04-30,236615.49885634088
ZSFH,99998,2016-03-31,237080.79857670423
ZSFH,99998,2016-02-29,237058.6557997238
ZSFH,99998,2016-01-31,236097.1130481228
ZSFH,99998,2015-12-31,234952.19432263
ZSFH,99998,2015-11-30,234281.42680130305
ZSFH,99998,2015-10-31,234011.9558449721
ZSFH,99998,2015-09-30,232789.37564638804
ZSFH,99998,2015-08-31,231008.1527030596
ZSFH,99998,2015-07-31,228624.5499714592
ZSFH,99998,2015-06-30,226636.8199179076
ZSFH,99998,2015-05-31,224612.2701369218
ZSFH,99998,2015-04-30,222446.3940540497
ZSFH,99998,2015-03-31,219536.8093579153
ZSFH,99998,2015-02-28,217656.03997056664
ZSFH,99998,2015-01-31,216634.7852360284
ZSFH,99998,2014-12-31,217353.6905868056
ZSFH,99998,2014-11-30,218182.50588486023
ZSFH,99998,2014-10-31,218696.1433193703
ZSFH,99998,2014-09-30,218074.50483092704
ZSFH,99998,2014-08-31,216849.49680030148
ZSFH,99998,2014-07-31,215348.4011563709
ZSFH,99998,2014-06-30,213729.08315361323
ZSFH,99998,2014-05-31,212791.5920802202
ZSFH,99998,2014-04-30,211949.17876941743
ZSFH,99998,2014-03-31,211733.25436515495
ZSFH,99998,2014-02-28,212141.03994217527
ZSFH,99998,2014-01-31,212844.2676808063
ZSFH,99998,2013-12-31,214375.4825834208
ZSFH,99998,2013-11-30,215018.0718049795
ZSFH,99998,2013-10-31,215733.2752878506
ZSFH,99998,2013-09-30,215330.40882153003
ZSFH,99998,2013-08-31,214915.8226663084
ZSFH,99998,2013-07-31,214468.55577857167
ZSFH,99998,2013-06-30,213783.73893001597
ZSFH,99998,2013-05-31,212811.03520670763
ZSFH,99998,2013-04-30,211211.48510128865
ZSFH,99998,2013-03-31,209664.5388572341
ZSFH,99998,2013-02-28,208888.451070422
ZSFH,99998,2013-01-31,209367.3407495932
ZSFH,99998,2012-12-31,210833.75629511327
ZSFH,99998,2012-11-30,211795.6090518341
ZSFH,99998,2012-10-31,212493.04864569503
ZSFH,99998,2012-09-30,212737.8678425869
ZSFH,99998,2012-08-31,212345.1406303565
ZSFH,99998,2012-07-31,211514.38744004272
ZSFH,99998,2012-06-30,210140.4458238776
ZSFH,99998,2012-05-31,209114.70717140395
ZSFH,99998,2012-04-30,207544.077235093
ZSFH,99998,2012-03-31,205792.64753869644
ZSFH,99998,2012-02-29,203186.42568001436
ZSFH,99998,2012-01-31,200700.0570964584
ZSFH,99998,2011-12-31,198699.9028887786
ZSFH,99998,2011-11-30,197545.50265297256
ZSFH,99998,2011-10-31,197411.7561794933
ZSFH,99998,2011-09-30,197973.0869417797
ZSFH,99998,2011-08-31,199015.54690282085
ZSFH,99998,2011-07-31,199917.64609331937
ZSFH,99998,2011-06-30,200284.18968020024
ZSFH,99998,2011-05-31,200546.4385433168
ZSFH,99998,2011-04-30,200867.1567635904
ZSFH,99998,2011-03-31,200551.2058598343
ZSFH,99998,2011-02-28,197957.12327718487
ZSFH,99998,2011-01-31,195198.17289513332
ZSFH,99998,2010-12-31,193318.50163361253
ZSFH,99998,2010-11-30,193236.3944617897
ZSFH,99998,2010-10-31,193410.64697732567
ZSFH,99998,2010-09-30,193266.3137150056
ZSFH,99998,2010-08-31,193860.1184396846
ZSFH,99998,2010-07-31,193876.2865828804
ZSFH,99998,2010-06-30,193832.529517914
ZSFH,99998,2010-05-31,193204.47786391128
ZSFH,99998,2010-04-30,192391.07916192387
ZSFH,99998,2010-03-31,192253.6869505375
ZSFH,99998,2010-02-28,192959.51316341996
ZSFH,99998,2010-01-31,194070.669112879
ZSFH,99998,2009-12-31,195533.80708388388
ZSFH,99998,2009-11-30,195954.0658730298
ZSFH,99998,2009-10-31,196866.18660152552
ZSFH,99998,2009-09-30,197759.12713623585
ZSFH,99998,2009-08-31,199260.32813259985
ZSFH,99998,2009-07-31,201327.03321220595
ZSFH,99998,2009-06-30,202983.514660336
ZSFH,99998,2009-05-31,204351.8143985419
ZSFH,99998,2009-04-30,205291.8369195652
ZSFH,99998,2009-03-31,205458.35887174655
ZSFH,99998,2009-02-28,205850.3279700314
ZSFH,99998,2009-01-31,205246.4775668607
ZSFH,99998,2008-12-31,189779.0
ZSFH,99998,2008-11-30,191628.0
ZSFH,99998,2008-10-31,193158.0
ZSFH,99998,2008-09-30,192929.0
ZSFH,99998,2008-08-31,192752.0
ZSFH,99998,2008-07-31,192306.0
ZSFH,99998,2008-06-30,192355.0
ZSFH,99998,2008-05-31,193154.0
ZSFH,99998,2008-04-30,193273.0
ZSFH,99998,2008-03-31,194189.0
ZSFH,99998,2008-02-29,193707.0
ZSFH,99998,2008-01-31,193852.0
ZSFH,99998,2007-12-31,193742.0
ZSFH,99998,2007-11-30,193625.0
ZSFH,99998,2007-10-31,193201.0
ZSFH,99998,2007-09-30,193523.0
ZSFH,99998,2007-08-31,193830.0
ZSFH,99998,2007-07-31,194348.0
ZSFH,99998,2007-06-30,193906.0
ZSFH,99998,2007-05-31,193119.0
ZSFH,99998,2007-04-30,191318.0
ZSFH,99998,2007-03-31,189874.0
ZSFH,99998,2007-02-28,188522.0
ZSFH,99998,2007-01-31,187431.0
ZSFH,99998,2006-12-31,185582.0
ZSFH,99998,2006-11-30,183277.0
ZSFH,99998,2006-10-31,180541.0
ZSFH,99998,2006-09-30,177900.0
ZSFH,99998,2006-08-31,176678.0
ZSFH,99998,2006-07-31,176427.0
ZSFH,99998,2006-06-30,175571.0
ZSFH,99998,2006-05-31,172994.0
ZSFH,99998,2006-04-30,170344.0
ZSFH,99998,2006-03-31,167668.0
ZSFH,99998,2006-02-28,165442.0
ZSFH,99998,2006-01-31,162702.0
ZSFH,99998,2005-12-31,160948.0
ZSFH,99998,2005-11-30,159447.0
ZSFH,99998,2005-10-31,158513.0
ZSFH,99998,2005-09-30,157658.0
ZSFH,99998,2005-08-31,156047.0
ZSFH,99998,2005-07-31,153899.0
ZSFH,99998,2005-06-30,152600.0
ZSFH,99998,2005-05-31,152634.0
ZSFH,99998,2005-04-30,153370.0
ZSFH,99998,2005-03-31,154150.0
ZSFH,99998,2005-02-28,154467.0
ZSFH,99998,2005-01-31,155340.0
ZSFH,99997,2022-02-28,358088.0
ZSFH,99997,2022-01-31,353821.0
ZSFH,99997,2021-12-31,347393.0
ZSFH,99997,2021-11-30,343565.0
ZSFH,99997,2021-10-31,341212.0
ZSFH,99997,2021-09-30,337105.0
ZSFH,99997,2021-08-31,325363.0
ZSFH,99997,2021-07-31,317573.0
ZSFH,99997,2021-06-30,307204.0
ZSFH,99997,2021-05-31,304776.0
ZSFH,99997,2021-04-30,312272.0
ZSFH,99997,2021-03-31,316705.0
ZSFH,99997,2021-02-28,303909.0
ZSFH,99997,2021-01-31,306196.0
ZSFH,99997,2020-12-31,298951.0
ZSFH,99997,2020-11-30,293081.0
ZSFH,99997,2020-10-31,295995.0
ZSFH,99997,2020-09-30,299890.0
ZSFH,99997,2020-08-31,301682.0
ZSFH,99997,2020-07-31,284740.0
ZSFH,99997,2020-06-30,296682.0
ZSFH,99997,2020-05-31,289211.0
ZSFH,99997,2020-04-30,290721.0
ZSFH,99997,2020-03-31,291574.0
ZSFH,99997,2020-02-29,292572.0
ZSFH,99997,2020-01-31,292643.0
ZSFH,99997,2019-12-31,293197.0
ZSFH,99997,2019-11-30,291905.0
ZSFH,99997,2019-10-31,290949.0
ZSFH,99997,2019-09-30,289227.0
ZSFH,99997,2019-08-31,287519.0
ZSFH,99997,2019-07-31,285343.0
ZSFH,99997,2019-06-30,281579.0
ZSFH,99997,2019-05-31,278565.0
ZSFH,99997,2019-04-30,276179.0
ZSFH,99997,2019-03-31,274981.0
ZSFH,99997,2019-02-28,272581.0
ZSFH,99997,2019-01-31,270865.0
ZSFH,99997,2018-12-31,268621.0
ZSFH,99997,2018-11-30,267671.0
ZSFH,99997,2018-10-31,265982.0
ZSFH,99997,2018-09-30,264979.0
ZSFH,99997,2018-08-31,263582.0
ZSFH,99997,2018-07-31,263904.0
ZSFH,99997,2018-06-30,265633.0
ZSFH,99997,2018-05-31,265369.0
ZSFH,99997,2018-04-30,263607.0
ZSFH,99997,2018-03-31,260468.0
ZSFH,99997,2018-02-28,258140.0
ZSFH,99997,2018-01-31,255883.0
ZSFH,99997,2017-12-31,253146.0
ZSFH,99997,2017-11-30,251721.0
ZSFH,99997,2017-10-31,249891.0
ZSFH,99997,2017-09-30,248058.0
ZSFH,99997,2017-08-31,246292.0
ZSFH,99997,2017-07-31,243629.0
ZSFH,99997,2017-06-30,241339.0
ZSFH,99997,2017-05-31,238856.0
ZSFH,99997,2017-04-30,237041.0
ZSFH,99997,2017-03-31,234616.0
ZSFH,99997,2017-02-28,232718.0
ZSFH,99997,2017-01-31,230892.0
ZSFH,99997,2016-12-31,229001.0
ZSFH,99997,2016-11-30,226434.0
ZSFH,99997,2016-10-31,224685.0
ZSFH,99997,2016-09-30,222564.0
ZSFH,99997,2016-08-31,220526.0
ZSFH,99997,2016-07-31,217601.0
ZSFH,99997,2016-06-30,215252.0
ZSFH,99997,2016-05-31,213891.0
ZSFH,99997,2016-04-30,212577.0
ZSFH,99997,2016-03-31,212775.0
ZSFH,99997,2016-02-29,211513.0
ZSFH,99997,2016-01-31,210349.0
ZSFH,99997,2015-12-31,208236.0
ZSFH,99997,2015-11-30,205967.0
ZSFH,99997,2015-10-31,204205.0
ZSFH,99997,2015-09-30,203502.0
ZSFH,99997,2015-08-31,203001.0
ZSFH,99997,2015-07-31,202786.0
ZSFH,99997,2015-06-30,200590.0
ZSFH,99997,2015-05-31,197933.0
ZSFH,99997,2015-04-30,195142.0
ZSFH,99997,2015-03-31,192889.0
ZSFH,99997,2015-02-28,192088.0
ZSFH,99997,2015-01-31,190836.0
ZSFH,99997,2014-12-31,190184.0
ZSFH,99997,2014-11-30,189522.0
ZSFH,99997,2014-10-31,188164.0
ZSFH,99997,2014-09-30,186483.0
ZSFH,99997,2014-08-31,184590.0
ZSFH,99997,2014-07-31,183313.0
ZSFH,99997,2014-06-30,182996.0
ZSFH,99997,2014-05-31,182192.0
ZSFH,99997,2014-04-30,181955.0
ZSFH,99997,2014-03-31,180771.0
ZSFH,99997,2014-02-28,179841.0
ZSFH,99997,2014-01-31,178478.0
ZSFH,99997,2013-12-31,177337.0
ZSFH,99997,2013-11-30,176360.0
ZSFH,99997,2013-10-31,175552.0
ZSFH,99997,2013-09-30,175147.0
ZSFH,99997,2013-08-31,174625.0
ZSFH,99997,2013-07-31,173755.0
ZSFH,99997,2013-06-30,172282.0
ZSFH,99997,2013-05-31,171638.0
ZSFH,99997,2013-04-30,171105.0
ZSFH,99997,2013-03-31,170240.0
ZSFH,99997,2013-02-28,168264.0
ZSFH,99997,2013-01-31,167060.0
ZSFH,99997,2012-12-31,165841.0
ZSFH,99997,2012-11-30,165028.0
ZSFH,99997,2012-10-31,163751.0
ZSFH,99997,2012-09-30,162359.0
ZSFH,99997,2012-08-31,161232.0
ZSFH,99997,2012-07-31,160989.0
ZSFH,99997,2012-06-30,161450.0
ZSFH,99997,2012-05-31,161609.0
ZSFH,99997,2012-04-30,160321.0
ZSFH,99997,2012-03-31,160106.0
ZSFH,99997,2012-02-29,159703.0
ZSFH,99997,2012-01-31,160448.0
ZSFH,99997,2011-12-31,160415.0
ZSFH,99997,2011-11-30,160686.0
ZSFH,99997,2011-10-31,161397.0
ZSFH,99997,2011-09-30,162267.0
ZSFH,99997,2011-08-31,162040.0
ZSFH,99997,2011-07-31,160195.0
ZSFH,99997,2011-06-30,158314.0
ZSFH,99997,2011-05-31,157425.0
ZSFH,99997,2011-04-30,157567.0
ZSFH,99997,2011-03-31,157471.0
ZSFH,99997,2011-02-28,158040.0
ZSFH,99997,2011-01-31,157105.0
ZSFH,99997,2010-12-31,156921.0
ZSFH,99997,2010-11-30,155923.0
ZSFH,99997,2010-10-31,156105.0
ZSFH,99997,2010-09-30,155228.0
ZSFH,99997,2010-08-31,156139.0
ZSFH,99997,2010-07-31,156018.0
ZSFH,99997,2010-06-30,156324.0
ZSFH,99997,2010-05-31,155182.0
ZSFH,99997,2010-04-30,155548.0
